Meeting,Race Number,Race Name,Distance,Prize Money,Class,Apprentice Claim,Time,Date,Tab Number,Form,Last Finish pos,Last-1 Finish pos,Last-2 Finish pos,Last-3 Finish pos,Horse,BP,Weight,odds,Wrat,Trat,Starts,Wins,Places,win%,Place%,Class Change,Field Strength,Distance Change,Average Prizemoney,Days Since Last Start,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Distance Starts,Course/Dist Wins,Course/Dist Places,Course/Dist Starts,Firm Wins,Firm Places,Firm Starts,Good Wins,Good Places,Good Starts,Soft Wins,Soft Places,Soft Starts,Heavy Wins,Heavy Places,Heavy Starts,Wizard Panel,Timeform Panel,Best Form Panel,Recent Form Panel,Distance Panel,Class Panel,Concensus Panel,Concensus Points,Trainer, age,sex,Jockey,Allowance,Espd,Pace,Impact Form,Impact Fit,Impact Dist,ATPG Age,ATPG Trainer,RFS,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,5Up Wins,5Up Places,5Up Starts,6Up Wins,6Up Places,6Up Starts,7+Up Wins,7+Up Places,7+Up Starts,Cur RFS Wins,Cur RFS Places,Cur RFS Starts,Cur RFS Date1,Cur RFS Base1,Cur RFS WFA1,Cur RFS Date2,Cur RFS Base2,Cur RFS WFA2,Cur RFS Date3,Cur RFS Base3,Cur RFS WFA3,Cur Peak,Cur Peak Date,Last Peak,Last Peak Date,Prev Peak,Prev Peak Date,Dist Peak,Dist Peak Date,Wet Peak,Wet Peak Date,Win Distances,Sim Company Wins,Sim Company Places,Sim Company Starts,Strong Company Wins,Strong Company Places,Strong Company Starts,Last Base Rating,Last WFA Rating,Last Date,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Date,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Date,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Date,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Date,Last-4 Finish Pos,Last-5 Base Rating,Last-5 WFA Rating,Last-5 Date,Last-5 Finish Pos,Last-6 Base Rating,Last-6 WFA Rating,Last-6 Date,Last-6 Finish Pos,Last-7 Base Rating,Last-7 WFA Rating,Last-7 Date,Last-7 Finish Pos,Last Win Base Rating,Last Win WFA Rating,Last Win Date,Last Win-1 Base Rating,Last Win-1 WFA Rating,Last Win-1 Date,Last Win-2 Base Rating,Last Win-2 WFA Rating,Last Win-2 Date,Last Win-3 Base Rating,Last Win-3 WFA Rating,Last Win-3 Date,Last Win-4 Base Rating,Last Win-4 WFA Rating,Last Win-4 Date,Last Win-5 Base Rating,Last Win-5 WFA Rating,Last Win-5 Date,Joc Loc12m Wins,Joc Loc12m Places,Joc Loc12m Starts,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Joc/Horse Wins,Joc/Horse Places,Joc/Horse Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Places,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight,Last Crse,Last Class,Last-1 Crse,Last-1 Class,Last-2 Crse,Last-2 Class,Last-3 Crse,Last-3 Class,Sire,Dam,G Sire,Trainer Location,Course Peak,Course Peak Date,Last SP,Last-1 SP,Last-2 SP,Last-3 SP,Scratched,Last Win Date.1,Last Win Days,Last-1 Win Date,Last-1 WinDays,Last-2 Win Date,Last-2 Win Days,Last-3 Win Date,Last-3 WinDays,Last-4 Win Date,Last-4 Win Days,Last-5 Win Date,Last-5 WinDays,1Fav Wins,1Fav Places,1Fav Starts,2Fav Wins,2Fav Places,2Fav Starts,3-5Fav Wins,3-5Fav Places,3-5Fav Starts,6+Fav Wins,6+Fav Places,6+Fav Starts,Last-4 Weight,Last-5 Weight,Last-6 Weight,Last-7 Weight,Unnamed: 253
A PARK,3,MILLS REEF WINERY MAIDEN,1100,"10,000",3Y+MDN,Claim,11.50 am,16/01/2019,8,' 0x9,9.0,0.0,,,SPARKLING LASS,5.0,56.5,51.0,70.0,65.0,2,0,0,0.0,0.0,eq,- 2.0,up,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,11,11,7,12,11,,,R C LANG,4,M,L. H. Satherley,,S8,B9,0.62,0.93,1.08,D,E,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.0,30/12/18,14.5,17/06/18,,,21.0,30/12/18,14.5,17/06/18,,0.0,0.0,0.0,0.0,0.0,2.0,20.5,21.0,30/12/2018,9.0,11.5,14.5,17/06/2018,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,113,16,34,335,0,0,0,0,0,0,1,11,61,0,0,2,0,0,0,1000.0,9.1,56.5,1150.0,31.0,56.5,,,,,,,TAUP,3Y+MDN,TAW ,3Y+MSW,,,,,SHOCKING,OUR SHINIA (NZ),MARJU (IRE),CAMBRIDGE,,,8NZ,12NZ,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,
A PARK,3,MILLS REEF WINERY MAIDEN,1100,"10,000",3Y+MDN,Claim,11.50 am,16/01/2019,9,'x95x,5.0,9.0,,,LISMORE DIAMOND,6.0,55.0,6.5,92.0,93.0,4,0,1,0.0,25.0,eq,- 3.0,eq,413,119,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,4,4,1,0,1,1,3.0,9.0,A W PIKE,3,F,D. A. Mansour,,G2,F1,0.91,1.01,1.03,B,A,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,01/09/2018,26.5,29.5,08/04/2018,28.5,36.0,,,,,,29.5,01/09/18,43.0,25/04/18,43.0,25/04/18,43.0,25/04/18,,0.0,0.0,0.0,0.0,1.0,4.0,24.5,27.5,19/09/2018,5.0,26.5,29.5,01/09/2018,9.0,36.0,43.0,25/04/2018,3.0,28.5,36.0,08/04/2018,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,12,3,6,33,0,0,0,19,30,130,82,131,529,58,99,412,0,1,2,1150.0,5.2,55.5,1000.0,8.9,53.5,1200.0,2.8,56.5,800.0,6.0,55.0,TAW ,3Y-MSW,RKA ,3Y-SWP,AVD ,2YOF,PUK ,2Y-SWP,O'REILLY (NZ),WATERFORD (NZ),DARCI BRAHMA (NZ),CAMBRIDGE,,,4NZ,6NZ,3NZ,2NZ,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,,,,
A PARK,3,MILLS REEF WINERY MAIDEN,1100,"10,000",3Y+MDN,Claim,11.50 am,16/01/2019,10,'x956,6.0,5.0,9.0,,LUCKY STRIKE,2.0,55.0,6.0,93.0,100.0,6,0,0,0.0,0.0,eq,- 1.5,dn,42,33,0,0,1,0,0,6,0,0,1,0,0,0,0,0,2,0,0,3,0,0,1,3,1,7,4,6,8,,,P J HUXTABLE,3,F,T. Yanagida,a3.0,M4,M5,0.97,1.07,1.06,B,na,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32.0,28/11/18,20.0,09/05/18,22.5,12/01/18,32.0,28/11/18,32.0,28/11/18,,0.0,0.0,1.0,0.0,0.0,5.0,27.0,28.5,14/12/2018,6.0,30.0,32.0,28/11/2018,5.0,13.5,16.0,31/10/2018,9.0,11.0,16.5,04/06/2018,7.0,13.5,20.0,09/05/2018,6.0,13.0,22.5,12/01/2018,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,67,25,53,230,0,0,0,1,2,9,2,5,27,1,3,13,0,0,0,1200.0,3.5,55.5,1100.0,1.4,55.5,1150.0,13.0,55.0,1200.0,18.0,52.5,TAUR,3Y-MSW,ARP ,3Y-MDN,TAW ,FM-MDN,AVD ,2Y-MSW,BURGUNDY (NZ),SQUALL (NZ),BLACK MINNALOUSHE (USA),TAURANGA,32.0,28/11/18,4NZ,9NZ,7NZ,7NZ,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,55.5,55.5,,,
A PARK,3,MILLS REEF WINERY MAIDEN,1100,"10,000",3Y+MDN,Claim,11.50 am,16/01/2019,11,'x80x,0.0,8.0,,,IRON EAGLE,8.0,57.0,31.0,77.0,70.0,3,0,0,0.0,0.0,eq,- 1.5,dn,0,123,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,9,9,0,7,7,,,P N MCKAY,3,G,S. M. Mc Kay,,M5,M6,0.70,1.07,1.11,A,B,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22/08/2018,26.5,30.0,28/04/2018,23.5,30.5,,,,,,30.0,22/08/18,30.5,28/04/18,30.5,28/04/18,30.0,22/08/18,,0.0,0.0,0.0,0.0,0.0,3.0,19.0,22.0,15/09/2018,10.0,26.5,30.0,22/08/2018,8.0,23.5,30.5,28/04/2018,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,41,234,37,94,586,0,0,1,7,15,53,27,50,225,12,33,120,10,27,74,1200.0,8.0,57.5,1300.0,4.2,56.0,1200.0,10.0,56.0,,,,RKA ,3Y-MSW,TAUP,3Y+MSW,TE R,2Y-SWP,,,DARCI BRAHMA (NZ),FLYING FIREBIRD (NZ),STRAVINSKY (USA),MATAMATA,,,10NZ,12NZ,10NZ,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,
A PARK,3,MILLS REEF WINERY MAIDEN,1100,"10,000",3Y+MDN,Claim,11.50 am,16/01/2019,12,'x08x,8.0,0.0,,,PIMMS 'N' PEARLS,,56.5,,,,3,0,0,0.0,0.0,,,,0,271,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,12,12,12,0,11,0,,,C R MCCARROLL,4,M,,,S8,M8,0.72,0.99,1.02,D,A,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28/03/2018,12.0,16.0,09/02/2017,10.5,25.0,,,,,,16.0,28/03/18,25.0,09/02/17,25.0,09/02/17,14.0,20/04/18,,0.0,0.0,0.0,0.0,0.0,3.0,10.5,14.0,20/04/2018,8.0,12.0,16.0,28/03/2018,10.0,10.5,25.0,09/02/2017,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,7,20,13,16,80,5,13,34,0,0,0,1400.0,20.0,55.5,1200.0,16.0,55.5,1000.0,29.0,55.5,,,,TE A,3Y-MSW,MAT ,3Y-MSW,TE A,2Y-MDN,,,RIOS (NZ),MUMS APPARITION,BEL ESPRIT,CAMBRIDGE,,,9NZ,7NZ,3NZ,,Scratched,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,1,'147x,7.0,4.0,1.0,,PERSWAYED,2.0,59.0,2.2,100.0,100.0,3,1,0,33.0,0.0,eq,- 1.0,eq,2500,147,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,3,0,1,1,1.0,14.0,T J LAMMAS,4,G,C. E. Lammas,,S6,B6,0.81,0.75,0.92,A,na,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27/06/2018,34.5,37.5,,,,,,,,,39.0,28/07/18,,,37.5,27/06/18,39.0,28/07/18,1230,0.0,0.0,0.0,0.0,0.0,2.0,26.5,28.5,22/08/2018,7.0,36.5,39.0,28/07/2018,4.0,34.5,37.5,27/06/2018,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,39,189,61,128,561,1,0,3,1,0,5,2,2,14,1,1,8,1,1,5,1300.0,8.2,59.0,1400.0,1.9,57.5,1230.0,1.5,58.5,,,,TAUP,BM-65,ARP ,3Y-SWP,ARP ,3Y+MDN,,,DENMAN,SOTELA,COMMANDS,ROTORUA,39.0,28/07/18,1NZ,2NZ,3NZ,,,27/06/18,frs,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,2,'x304,4.0,0.0,3.0,,VIRTUOSO LAD,,59.0,,,,7,1,1,14.0,14.0,,,,1250,13,0,0,0,1,1,7,0,0,0,0,0,0,1,1,5,0,0,2,0,0,0,3,3,2,1,2,4,,,MS K FURSDON,5,G,T. N. Harris,,G4,M6,0.92,1.24,1.04,A,D,4.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/04/2018,33.5,34.5,,,,,,,36.0,16/11/18,34.5,05/04/18,,,36.0,16/11/18,27.5,02/02/18,1200,0.0,0.0,0.0,0.0,1.0,4.0,35.0,35.0,03/01/2019,4.0,25.5,25.5,16/12/2018,14.0,36.0,36.0,16/11/2018,3.0,33.5,34.5,05/04/2018,4.0,30.5,32.0,21/03/2018,1.0,20.0,21.5,21/02/2018,7.0,25.5,27.5,02/02/2018,4.0,,,,,,,,,,,,,,,,,,,,,,,9,16,78,24,45,186,1,0,3,3,8,41,18,42,239,13,20,116,1,0,2,1200.0,1.4,58.5,1200.0,8.4,59.0,1200.0,0.9,59.0,1300.0,2.7,59.0,TE A,BM-65,ELLS,BM-65,RKA ,BM-65,NWPL,BM-65,EXCEED AND EXCEL,LARA'S SONG,SINGSPIEL (IRE),MATAMATA,,,6NZ,10NZ,4NZ,4NZ,Scratched,21/03/18,28,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,58.5,58.5,58.5,,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,3,'09x8,8.0,9.0,0.0,,FULL OF TALENT,3.0,57.0,6.5,79.0,83.0,11,1,2,9.0,18.0,eq,- 1.0,eq,1049,13,0,0,0,1,2,10,0,0,0,0,0,0,1,2,7,0,0,1,0,0,3,6,5,1,4,5,2,2.0,9.0,R PATEL,5,G,S. C. Spratt,,M4,M4,0.75,0.93,1.04,A,na,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,27/10/2017,24.0,27.0,,,,,,,29.5,03/01/19,42.0,29/12/17,21.5,24/07/17,42.0,29/12/17,34.0,17/02/18,1200,0.0,0.0,0.0,0.0,1.0,6.0,29.5,29.5,03/01/2019,8.0,25.5,27.0,10/03/2018,9.0,25.0,26.5,03/03/2018,11.0,32.5,34.0,17/02/2018,5.0,38.0,40.0,26/01/2018,3.0,39.5,42.0,29/12/2017,7.0,35.0,37.5,09/12/2017,1.0,29.5,32.0,30/11/2017,2.0,,,,,,,,,,,,,,,,,,,7,21,129,47,95,579,0,0,0,0,0,0,1,1,18,0,3,25,0,0,0,1200.0,5.2,57.0,1200.0,8.5,57.5,1400.0,10.0,58.5,1200.0,4.3,58.5,TE A,BM-65,ELLS,BM-65,ELLS,BM-65,ELLS,BM-65,FALKIRK (NZ),KATE'S TALENT (NZ),MONTJEU (IRE),BYERLEY PARK,,,9NZ,9NZ,7NZ,4NZ,,09/12/17,9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,7.0,58.5,59.0,58.5,58.5,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,4,'17x6,6.0,7.0,1.0,,QUICK CHOICE,,56.5,,,,4,1,0,25.0,0.0,,,,1563,15,0,0,0,1,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,2,6,3,4,6,,,J G BARY,4,M,S. T. Collett,,M5,M3,na,na,0.97,na,D,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,01/01/2018,31.0,37.0,,,,,,,28.5,01/01/19,37.0,01/01/18,,,37.0,01/01/18,,,1200,0.0,0.0,0.0,0.0,0.0,2.0,28.5,28.5,01/01/2019,6.0,32.0,36.5,24/02/2018,7.0,31.0,37.0,01/01/2018,1.0,20.0,27.5,16/11/2017,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,70,314,117,219,1112,0,0,0,6,16,74,44,96,452,18,31,159,1,3,15,1100.0,6.8,56.0,1200.0,8.9,55.5,1200.0,1.3,53.5,1200.0,8.8,55.5,HAST,BM-65,HAST,3Y-SWP,HAST,3Y-MSW,AWAP,3Y-MDN,DARCI BRAHMA (NZ),BONAICHI,FUSAICHI PEGASUS (USA),HASTINGS,,,3NZ,6NZ,6NZ,7NZ,Scratched,01/01/18,46,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,,,,,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,5,'89x5,5.0,9.0,8.0,,GOODNIGHT IRENE,1.0,55.5,4.2,89.0,85.0,13,1,3,8.0,23.0,eq,- 1.0,eq,1598,17,1,1,3,1,3,11,1,1,3,0,0,0,0,1,5,0,0,1,1,2,7,4,4,4,5,6,3,3.0,7.0,P & J BROSNAN,5,M,L. H. Satherley,,G2,O2,na,na,0.98,na,D,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,07/06/2018,18.0,18.5,24/11/2017,28.0,30.5,,,,19.5,30/12/18,34.5,28/07/18,33.5,04/11/17,34.5,28/07/18,34.5,28/07/18,1215,0.0,0.0,1.0,1.0,0.0,4.0,19.5,19.5,30/12/2018,5.0,23.5,23.5,16/09/2018,9.0,21.5,21.5,25/08/2018,8.0,31.5,31.5,18/08/2018,5.0,34.0,34.5,28/07/2018,1.0,28.0,28.5,19/07/2018,5.0,33.5,34.0,27/06/2018,2.0,32.0,32.5,15/06/2018,2.0,,,,,,,,,,,,,,,,,,,8,14,113,16,34,335,1,0,3,5,6,62,9,23,124,7,20,174,1,0,8,1200.0,11.0,55.5,1230.0,8.7,56.0,1200.0,7.7,52.5,1200.0,4.5,56.5,TAUP,BM-65,ARP ,BM-65,NWPL,BM-65,TE R,BM-65,FAST 'N' FAMOUS,IDIDNTDOIT (NZ),NO EXCUSE NEEDED (GB),MATAMATA,34.5,28/07/18,5NZ,7NZ,6NZ,5NZ,,28/07/18,9,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0,3.0,55.0,56.5,57.5,56.5,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,6,'1769,9.0,6.0,7.0,1.0,AUTUMN WILD,4.0,55.0,6.0,83.0,82.0,8,1,0,13.0,0.0,eq,- 2.5,eq,1069,25,0,0,0,0,0,5,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,5,6,5,2,3,5,,,L O'SULLIVAN & A SCOTT,3,F,T. Yanagida,a3.0,F1,F2,na,na,na,na,A,6.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,37.5,06/11/18,45.5,24/02/18,48.0,25/11/17,45.5,24/02/18,44.5,10/02/18,1000,0.0,0.0,0.0,0.0,0.0,6.0,26.5,27.5,22/12/2018,9.0,30.5,32.0,07/12/2018,6.0,35.5,37.5,06/11/2018,7.0,34.0,36.5,10/10/2018,1.0,21.0,24.0,21/09/2018,7.0,36.5,45.5,24/02/2018,6.0,35.5,44.5,10/02/2018,5.0,37.0,48.0,25/11/2017,5.0,,,,,,,,,,,,,,,,,,,6,17,67,25,53,230,0,0,1,11,16,93,28,51,237,33,59,316,10,14,64,1200.0,6.2,52.0,1200.0,5.2,56.0,1200.0,1.5,55.5,1000.0,0.5,55.5,TE R,BM-65,MAT ,BM-65,ELLS,BM-65,TAUP,3Y-MDN,SNITZEL,REGIMENTAL GAL,GENERAL NEDIYM,MATAMATA,,,4NZ,2NZ,5NZ,2NZ,,10/10/18,19,,,,,,,,,,,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,54.0,56.5,55.0,54.5,
A PARK,4,ISCL (BM65),1230,"10,000",BM-65,Claim,12.27 pm,16/01/2019,7,',,,,,ATOM ANT,5.0,54.0,,0.0,0.0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,MS K MCQUADE,3,G,,,na,na,na,na,na,na,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,11,13,26,114,3,1,22,0,0,0,,,,,,,,,,,,,,,,,,,,,ZACINTO (GB),BARBARA JENNIE (NZ),BAHHARE (USA),MATAMATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A PARK,5,RYDGES HOTEL ROTORUA (BM72),1400,"11,000",BM-72,Claim,01.07 pm,16/01/2019,1,'0510,0.0,1.0,5.0,0.0,NO LOITERING,4.0,60.5,15.0,69.0,69.0,34,4,10,12.0,29.0,dn,- 4.5,dn,2205,53,0,0,1,2,5,14,0,0,1,0,0,0,2,3,13,2,2,10,0,5,11,8,9,2,9,2,6,,,I C MARKS,6,G,M. Hashizume,a4.0,G2,F2,na,na,0.98,na,C,14.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,11.0,0.0,0.0,0.0,,,,,,,,,,36.5,27/10/18,32.0,26/08/17,33.0,01/12/16,35.5,25/08/18,35.5,25/08/18,1400 (2) 1600 2100,0.0,0.0,0.0,1.0,4.0,11.0,6.0,6.0,24/11/2018,10.0,36.5,36.5,27/10/2018,1.0,34.5,34.5,13/10/2018,5.0,29.0,29.0,05/10/2018,11.0,28.0,28.0,21/09/2018,11.0,35.5,35.5,25/08/2018,2.0,33.0,33.0,04/08/2018,3.0,34.5,34.5,21/07/2018,1.0,33.5,33.5,08/04/2018,30.0,30.0,05/08/2017,,,,,,,,,,,,,0,2,5,2,7,20,0,0,0,1,4,12,5,8,48,3,7,40,0,0,0,2400.0,32.0,53.0,2100.0,0.5,55.5,1600.0,1.4,55.5,1600.0,5.8,56.0,PUK ,BM-82,ELLS,BM-72,MAT ,BM-72,TAUR,BM-72,NO EXCUSE NEEDED (GB),SCALLY WAG (NZ),DANASINGA,TE AROHA,25.0,12/05/18,9NZ,8NZ,12NZ,10NZ,,27/10/18,14,21/07/18,14,08/04/18,151.0,05/08/17,13.0,,,,,0.0,1.0,4.0,2.0,4.0,8.0,0.0,2.0,12.0,2.0,3.0,10.0,56.5,55.5,55.5,56.5,
A PARK,5,RYDGES HOTEL ROTORUA (BM72),1400,"11,000",BM-72,Claim,01.07 pm,16/01/2019,2,'79x1,1.0,9.0,7.0,,GRIFFIN,,57.5,,,,10,2,1,20.0,10.0,,,,2307,17,0,0,0,0,0,3,0,0,0,0,0,0,1,1,6,1,0,4,0,0,0,3,4,7,4,1,8,,,J W RICHARDS,4,G,C. M. Burdan,a4.0,M6,M4,na,na,0.98,na,A,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,07/10/2017,43.5,51.5,,,,,,,36.0,30/12/18,51.5,07/10/17,43.0,03/05/17,51.5,07/10/17,46.5,02/09/17,1200 (2),0.0,0.0,0.0,0.0,0.0,5.0,35.5,36.0,30/12/2018,1.0,32.5,37.0,17/02/2018,9.0,37.0,42.0,06/02/2018,7.0,34.0,39.5,19/01/2018,5.0,39.0,45.0,02/01/2018,4.0,39.0,45.5,23/12/2017,3.0,32.5,40.5,23/10/2017,11.0,43.5,51.5,07/10/2017,4.0,31.0,43.0,03/05/2017,,,,,,,,,,,,,,,,0,0,4,2,0,8,1,0,1,19,18,70,19,17,67,56,70,253,2,0,6,1200.0,0.2,55.0,2100.0,9.2,56.5,2000.0,5.4,56.5,1600.0,4.0,59.0,TAUP,BM-65,ELLS,3Y-GP2,TE R,3Y-GP2,TAUR,BM-65,IFFRAAJ (GB),DOUBLE ELLE (NZ),GENEROUS (IRE),MATAMATA,,,1NZ,8NZ,4NZ,3NZ,Scratched,30/12/18,316,03/05/17,frs,,,,,,,,,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,59.0,59.0,56.5,56.5,
